[QUOTE_UNIXTIME], [QUOTE_READTIME], [QUOTE_DATE], [QUOTE_TIME_HOURS], [UNDERLYING_LAST], [EXPIRE_DATE], [EXPIRE_UNIX], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_IV], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_IV], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.048500, 0.092360, 0.000310, -0.015350, 0.000510, 2.691650, 232.000000, 0.010000, 405 x 576, 0.010000, 0.030000, 7.000000, 2.330000, 2.380000, 22 x 20, 2.020000, -1.000000, 0.000000, 0.323160, 0.000000, 0.000000, 0.001180, 12.000000, 2.300000, 0.501000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.015490, 0.038540, -0.000200, -0.004380, 0.000000, 2.457130, 206.000000, 0.010000, 0 x 99, 0.000000, 0.010000, 7.500000, 2.790000, 2.880000, 60 x 22, 2.560000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000180, 20.000000, 2.800000, 0.608000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.013710, 0.032180, 0.000110, -0.004590, 0.000000, 2.730150, 28.000000, 0.010000, 0 x 33, 0.000000, 0.010000, 8.000000, 3.300000, 3.350000, 30 x 2, 3.420000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 5.000000, 3.300000, 0.715000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.030940, 0.049410, 0.000590, -0.012690, 0.000110, 3.481870, 3.000000, 0.020000, 6 x 154, 0.010000, 0.020000, 8.500000, 3.800000, 3.850000, 22 x 22, 3.650000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 3.800000, 0.822000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.020950, 0.035510, -0.000210, -0.008180, 0.000030, 3.521140, 13.000000, 0.010000, 0 x 477, 0.000000, 0.020000, 9.000000, 4.300000, 4.400000, 21 x 63, 4.020000, -0.992410, 0.000000, 0.000000, -0.031130, -0.000910, 0.000680, 3.000000, 4.300000, 0.929000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.020420, 0.031880, 0.000340, -0.008910, 0.000460, 3.754010, 1.000000, 0.020000, 0 x 29, 0.000000, 0.020000, 9.500000, 4.800000, 4.900000, 62 x 68, 4.540000, -0.992120, 0.000000, 0.000000, -0.031240, -0.000300, 0.001600, 0.000000, 4.800000, 1.036000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.011010, 0.019570, -0.000240, -0.004490, 0.000000, 3.638270, 33.000000, 0.010000, 0 x 24, 0.000000, 0.010000, 10.000000, 5.300000, 5.400000, 15 x 61, 4.560000, -1.000000, 0.000000, 0.312670, 0.000000, 0.000000, 0.000670, 0.000000, 5.300000, 1.144000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.018030, 0.026690, -0.000320, -0.009190, 0.000240, 4.176540, 0.000000, 0.010000, 0 x 47, 0.000000, 0.020000, 10.500000, 5.800000, 5.900000, 21 x 68, 5.120000, -1.000000, 0.000000, 0.310770, 0.000000, 0.000000, 0.001110, 0.000000, 5.800000, 1.251000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.010180, 0.016610, 0.000160, -0.004860, 0.000000, 4.012590, 4.000000, 0.010000, 0 x 23, 0.000000, 0.010000, 11.000000, 6.300000, 6.400000, 21 x 60, 6.050000, -0.992490, 0.000000, 0.000000, -0.030660, -0.001190, 0.001620, 1.000000, 6.300000, 1.358000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.009980, 0.015400, -0.000300, -0.004900, 0.000000, 4.184410, 1.000000, 0.010000, 0 x 31, 0.000000, 0.010000, 11.500000, 6.800000, 6.900000, 21 x 60, 0.000000, -1.000000, 0.000000, 0.306870, 0.000000, 0.000000, 0.000800, , 6.800000, 1.465000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.009190, 0.014420, 0.000010, -0.004510, 0.000000, 4.347970, 0.000000, 0.010000, 0 x 40, 0.000000, 0.010000, 12.000000, 7.300000, 7.400000, 15 x 62, 7.020000, -0.992250, 0.000000, 0.000000, -0.030540, -0.001260, 0.001560, 0.000000, 7.300000, 1.572000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.016600, 0.020900, -0.000040, -0.009580, -0.000320, 4.911830, 0.000000, 0.020000, 0 x 5, 0.000000, 0.020000, 12.500000, 7.800000, 7.900000, 62 x 62, 0.000000, -0.992710, 0.000000, 0.000000, -0.029900, -0.001380, 0.001660, , 7.800000, 1.680000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.009260, 0.012910, -0.000290, -0.004730, 0.000000, 4.652080, 0.000000, 0.010000, 0 x 39, 0.000000, 0.010000, 13.000000, 8.300000, 8.400000, 12 x 67, 7.350000, -1.000000, 0.000000, 0.301420, 0.000000, 0.000000, 0.001190, 0.000000, 8.300000, 1.787000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.008820, 0.011680, 0.000290, -0.004790, 0.000000, 4.929770, 0.000000, 0.010000, 0 x 24, 0.000000, 0.010000, 14.000000, 9.300000, 9.400000, 21 x 69, 0.000000, -1.000000, 0.000000, 0.298400, 0.000000, 0.000000, 0.001530, , 9.300000, 2.001000
1675285200, 2023-02-01 16:00, 2023-02-01, 16.000000, 4.670000, 2023-02-03, 1675458000, 2.000000, 0.007950, 0.010720, 0.000020, -0.004850, 0.000000, 5.185940, 0.000000, 0.010000, 0 x 60, 0.000000, 0.010000, 15.000000, 10.300000, 10.400000, 21 x 61, 0.000000, -1.000000, 0.000000, 0.294850, 0.000000, 0.000000, 0.000810, , 10.300000, 2.215000
